,id,title,price,hood,link,source,amenities,lat,lon,in_search_area,address,bedrooms,bathrooms,postdate,sqft
66,7428169248,Large Wicker Park 3 Bed,2400.0, (Wicker Park city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-large-wicker-park-bed/7428169248.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no parking']",41.900800,-87.652800,False,,3,1,2022-01-04,
67,7428168943,"Ukranian Village, Wicker Park 2 BEDROOM LOFT STYLE APARTMENT",1950.0, (Wicker park Ukranian Village city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-ukranian-village-wicker-park/7428168943.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'laundry in bldg', 'street parking', 'rent period: yearly']",41.899432,-87.685778,False,2350 w. augusta near western,2,1,2022-01-15,1300ft2
68,7428168583,"$1,675- 2 Bed/1 Bath apartment",1675.0, (Chicago city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-bed-bath-apartment/7428168583.html,craigslist,"['EV charging', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'w/d in unit', 'street parking', 'rent period: monthly']",41.939399,-87.697721,False,,2,1,2022-01-03,1100ft2
69,7428167458,Pilsen 2 bedroom 1 bathroom + den!,1425.0, (Chicago city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-pilsen-bedroom-bathroom-den/7428167458.html,craigslist,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'street parking']",41.846632,-87.685453,False,25th near Western,2,1,2022-02-01,1000ft2
70,7428159062,Wicker Park DUplex 2 bedrooms & 2 Bathrooms,2200.0, (wicker park city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-wicker-park-duplex-bedrooms/7428159062.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'duplex', 'laundry on site', 'no smoking', 'street parking', 'rent period: yearly']",41.905140,-87.682333,False,1310 N. Leavitt near potomac,2,2,,1600ft2
71,7428158417,Andersonville 3 Bed - Close to Everything!,1829.0, (Andersonville city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-andersonville-bed-close-to/7428158417.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no parking']",41.971900,-87.662400,False,,3,1,2022-01-04,
72,7428156387,Wicker Park 2 bedroom plus office-  total rehab,1850.0, (Ukranian Village Wicker Park city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-wicker-park-bedroom-plus-office/7428156387.html,craigslist,"['application fee details: $50 per tenant for application fee', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'laundry in bldg', 'no smoking', 'no parking', 'rent period: monthly']",41.899432,-87.685778,False,2350 W. Augusta near western,2,1,,1300ft2
73,7428153641,"Edgwater 2 Bedroom, Hardwood, Gym, Hollywood Beach!",1965.0, (Edgewater city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-edgwater-bedroom-hardwood-gym/7428153641.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'no smoking', 'attached garage']",41.984154,-87.655599,False,bryn mawr near sheridan,2,2,,
74,7428132134,Gorgeous 3-bed Bronzeville Condo next to IIT & CTA,2400.0, (Bronzeville / IIT Campus city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-gorgeous-bed-bronzeville-condo/7428132134.html,craigslist,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'w/d in unit', 'attached garage', 'rent period: yearly', 'wheelchair accessible']",41.831033,-87.626650,False,35th near State,3,2,,1400ft2
75,7428117917,Very Nice 3 Bed 1.5 Bath in Prime Lakeview / Southport Corridor!,2400.0, (Lakeview city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-very-nice-bed-15-bath-in-prime/7428117917.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'attached garage']",41.939900,-87.652800,False,,3,1,2022-01-04,
76,7428115252,LOGAN SQUARE-$1500,1500.0, (Logan square city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-logan-square-1500/7428115252.html,craigslist,"['air conditioning', 'application fee details: Credit and background check $50', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'laundry in bldg', 'no smoking', 'street parking', 'rent period: yearly']",41.923253,-87.722989,False,2332 n Avers near Avers and Fullerton,2,1,,1000ft2
77,7428093733,"by lake and park on quiet street, gigantic 2 bed, parking",1295.0," (828 w Leland, Chicago city of chicago )",https://chicago.craigslist.org/chc/apa/d/chicago-by-lake-and-park-on-quiet/7428093733.html,craigslist,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'carport', 'wheelchair accessible']",41.967632,-87.649455,False,Leland near Marine drive,2,1,2022-01-03,
78,7428093223,"Secured ! 2 bed Garden unit , ZOO, DePaul All utilities included",1150.0," (477 W DEMING, CHICAGO, LINCOLN PARK city of chicago )",https://chicago.craigslist.org/chc/apa/d/chicago-secured-bed-garden-unit-zoo/7428093223.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'street parking']",41.929452,-87.640784,False,477 w Deming Place near Clark,2,1,2022-01-03,
79,7428092617,1800 sq ft 2 bedroom garden in a roaring 20's stately mansion,1250.0," (5847 N Kenmore, Edgewater Beach, chicago city of chicago )",https://chicago.craigslist.org/chc/apa/d/chicago-1800-sq-ft-bedroom-garden-in/7428092617.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'detached garage', 'wheelchair accessible']",41.990431,-87.657156,False,Kenmore near Thorndale,2,1,2022-01-03,1800ft2
80,7428077329,"Available Now -  2 Bed/2BA Sublease through 6/04/2022 - $2,500/month",2500.0, (Wicker Park city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-available-now-bed-2ba-sublease/7428077329.html,craigslist,"['air conditioning', 'application fee details: 75 application', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'rent period: monthly']",41.913420,-87.682355,False,1743 North Leavitt Street,2,2,2022-01-17,980ft2
81,7428068925,"Absolute LUXURY, Stunning Logan Square Smart Home 3BR 2BA!",2400.0, (Logan Square city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-absolute-luxury-stunning-logan/7428068925.html,craigslist,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'w/d in unit', 'no smoking', 'street parking', 'rent period: monthly']",41.932790,-87.692785,False,Rockwell near Diversey,3,2,2022-02-01,1200ft2
82,7428055127,"UPDATED 2b/1b in West Bucktown! Private Balcony, W/D in Unit!",1875.0, (Bucktown city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-updated-2b-1b-in-west-bucktown/7428055127.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no parking']",41.919856,-87.687567,False,2068 Western,2,1,2022-03-01,
83,7428041653,Bright & Sunny 2 bdr Garden Apt in Ravenwood Available Feb 1st sooner,1145.0, (Chicago city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-bright-sunny-bdr-garden-apt-in/7428041653.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'laundry in bldg', 'no smoking', 'street parking', 'rent period: yearly']",41.964373,-87.670856,True,Paulina near Sunnyside,2,1,2022-02-01,
84,7428022556,"1362 E 52nd St in Hyde Park-2bd,Free Heat,HDWD,DW,MW,Laundry on Site",1715.0, (Hyde Park city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-1362-52nd-st-in-hyde-park/7428022556.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'street parking']",41.802200,-87.600600,False,52nd St near Hyde Park Blvd,2,1,,
85,7428021751,"1122 E Hyde Park in Hyde Park-2Bd/1Ba w/HDWD,Exp Brick,SS Appl, WD",1595.0, (Hyde Park city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-1122-hyde-park-in-hyde-park-2bd/7428021751.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'off-street parking']",41.802333,-87.596849,False,E. Hyde Park Blvd. near Woodlawn,2,1,,
86,7428011028,Quiet Neighborhood Walk to Everything,2300.0, (Lakeview city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-quiet-neighborhood-walk-to/7428011028.html,craigslist,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'laundry in bldg', 'no smoking', 'detached garage', 'rent period: yearly']",41.938616,-87.656672,False,Seminary Ave near Barry,2,2,2022-01-04,1500ft2
87,7428008066,Ravenswood Manor Gut Rehab Charmer! Laundry InUnit!Top Floor!,1500.0, (Ravenswood Manor city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-ravenswood-manor-gut-rehab/7428008066.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'w/d in unit', 'street parking']",41.966383,-87.706282,False,Albany near Leland,2,1,2022-02-01,900ft2
88,7428001442,"Gorgeous 2 bed unit in Loop-w/d in unit, hw floors",2400.0, (Loop city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-gorgeous-bed-unit-in-loop-d-in/7428001442.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'attached garage']",41.885800,-87.618100,False,,2,2,,
89,7427997601,Awesome 2Bed with tons of building amenities,2450.0, (Gold Coast city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-awesome-2bed-with-tons-of/7427997601.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'attached garage']",41.903300,-87.633600,False,,2,2,,
90,7427972012,"Noble Square! Blue Line! DW, AC, FREE PARKING, 2nd MO RENT FREE!",2000.0," (1520 W Superior, 2nd Floor city of chicago )",https://chicago.craigslist.org/chc/apa/d/chicago-noble-square-blue-line-dw-ac/7427972012.html,craigslist,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'laundry on site', 'off-street parking', 'rent period: yearly']",41.895138,-87.666628,False,Superior near Ashland,3,2,2022-01-03,
91,7427971550,"E Humboldt Park! 2nd MONTH RENT FREE! DW, AC, deck, laundry, hardwoods",2000.0," (1446 N Campbell, 2nd Floor city of chicago )",https://chicago.craigslist.org/chc/apa/d/chicago-humboldt-park-2nd-month-rent/7427971550.html,craigslist,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'laundry in bldg', 'no smoking', 'street parking', 'rent period: yearly']",41.907938,-87.689749,False,Campbell near Le moyne,3,2,,
92,7427995362,Central A/C! Updated Kitchen! Walk To The Redline!,1700.0, (Uptown city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-central-c-updated-kitchen-walk/7427995362.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'laundry in bldg', 'street parking', 'rent period: yearly']",41.963686,-87.655342,False,Sunnyside near Sheridan,2,1,,
93,7427975734,Brand New Two Bedroom - Adjacent to 606 Trail!,1600.0, (Logan Square city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-brand-new-two-bedroom-adjacent/7427975734.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'street parking']",41.910232,-87.698255,False,North Mozart St,2,1,2022-01-04,800ft2
94,7427970655,Top/2nd floor in E Irving Park! Condo quality! Spacious!,1700.0, (4100 N Kedzie 2W city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-top-2nd-floor-in-irving-park/7427970655.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'laundry on site', 'street parking', 'rent period: yearly']",41.955724,-87.708353,False,Kedzie near Belle Plaine,3,1,2022-01-03,
95,7427920994,"North Park Albany Park Large Heated Foster/Kedzie,sept DinRm,EZ PARKIN",1195.0, (North Park Albany Park city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-north-park-albany-park-large/7427920994.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'off-street parking']",41.980202,-87.712558,False,5442 N Christiana,2,1,2022-01-04,1200ft2
96,7427920233,Lakefront Luxury 2 full floors Renovated Vintage Brick 3unit W/Yard.,2295.0, (Uptown Buena Park  Lakeview city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-lakefront-luxury-full-floors/7427920233.html,craigslist,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'w/d in unit', 'off-street parking', 'rent period: yearly']",41.971900,-87.662400,False,838 W Windsor 2,3,2,2022-01-04,1700ft2
97,7427912776,"LARGE SPACE * HEAT INCLUDED * DECK OUT BACK * NEAR ADDISON ""el"" & MORE",1995.0, (LAKEVIEW city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-large-space-heat-included-deck/7427912776.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'laundry in bldg', 'off-street parking', 'rent period: yearly']",41.939900,-87.652800,False,,3,1,2022-01-04,1000ft2
98,7427859835,Logan Square Greystone,1700.0, (Logan Square city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-logan-square-greystone/7427859835.html,craigslist,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'laundry on site', 'no smoking', 'off-street parking', 'rent period: monthly']",41.925291,-87.714556,False,2439 N ST Louis Avenue near Fullerton/Kimball,3,1,2022-01-02,1200ft2
99,7427827172,"2 bed 2 bath apartment in Roscoe Village, Chicago",2295.0," (Roscoe Village, Chicago city of chicago )",https://chicago.craigslist.org/chc/apa/d/chicago-bed-bath-apartment-in-roscoe/7427827172.html,craigslist,"['air conditioning', 'application fee details: 60.00', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'w/d in unit', 'street parking', 'rent period: monthly']",41.938732,-87.681835,False,2141 W Fletcher St. near Leavitt,2,2,2022-02-01,1200ft2
100,7427826022,Top Floor Lakeview Apartment for Rent,2200.0," (Lakeview, Chicago, IL city of chicago )",https://chicago.craigslist.org/chc/apa/d/chicago-top-floor-lakeview-apartment/7427826022.html,craigslist,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'w/d in unit', 'off-street parking', 'rent period: yearly']",41.944824,-87.647885,False,3454 N Elaine Pl,2,1,2022-03-01,1100ft2
101,7427824842,Renovated 2BD apt in Lakeview w/ In Unit Laundry. Walk to Red line!,1995.0, (Lakeview East city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-renovated-2bd-apt-in-lakeview/7427824842.html,craigslist,"['application fee details: $50', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'w/d in unit', 'street parking', 'rent period: yearly']",41.943808,-87.648044,False,724 West Roscoe St near Halsted,2,1,2022-02-01,
102,7427799406,2Bedroom/1 Bathroom available right away!Your cat and dog is welcomed!,950.0, (Little Village city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-2bedroom-bathroom-available/7427799406.html,craigslist,"['EV charging', 'application fee details: 30', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'street parking']",41.851389,-87.706354,False,2228 S Sawyer,2,1,,
103,7427797449,🔥Brand New 2 bed/2bath in the heart of Chicago/Pilsen!Pet friendly!,1400.0, (Pilsen city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-brand-new-bed-2bath-in-the/7427797449.html,craigslist,"['application fee details: 30', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'street parking']",41.852873,-87.682273,False,2258 W 21st,2,2,,
104,7427782670,🔥2BED /2 BATH with laundry IN UNIT!Pet friendly!,1500.0, (Pilsen city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-2bed-bath-with-laundry-in/7427782670.html,craigslist,"['air conditioning', 'application fee details: 30', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'detached garage']",41.867143,-87.686032,False,1141 S Western,2,2,,
105,7427783899,🔥2BR / 1 BA HEAT INCLUDED!Your cat and dog is welcomed!,1300.0, (Belmont Cragin city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-2br-ba-heat-includedyour-cat/7427783899.html,craigslist,"['application fee details: 30', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'street parking']",41.933031,-87.756605,False,5206 W George,2,1,,
106,7427733341,Sunny 2 bedroom dog friendly apartment for rent 3/1,1675.0, (Roscoe Village city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-sunny-bedroom-dog-friendly/7427733341.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'laundry on site', 'no smoking', 'street parking', 'rent period: monthly']",41.939532,-87.685756,False,Oakley near Belmont,2,1,2022-03-01,900ft2
107,7427703617,"Hi Rise Living!  Full amenity building! Pool, Fitness and More!",2495.0, (Streeterville city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-hi-rise-living-full-amenity/7427703617.html,craigslist,"['cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'laundry in bldg', 'attached garage']",41.894326,-87.615672,False,Erie near Lake Shore Drive,2,1,,
108,7427646957,Awesome 2 Bed/2 Ba apartmen in Uptown,2400.0, (Uptown city of chicago ),https://chicago.craigslist.org/chc/apa/d/chicago-awesome-bed-ba-apartmen-in/7427646957.html,craigslist,"['air conditioning', 'cats are OK - purrr', 'dogs are OK - wooof', 'flooring: wood', 'apartment', 'w/d in unit', 'attached garage', 'rent period: yearly']",41.966918,-87.657341,False,4662 N Winthrop ave,2,2,2022-01-03,1200ft2
